"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
544,"6","Safe","2024-02-23T12:38:49.144768Z",44309,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame11250.jpg",3.284,"2024-02-23T12:38:49.144797Z"
545,"6","Safe","2024-02-23T12:38:51.602622Z",44310,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame12000.jpg",2.046,"2024-02-23T12:38:51.602647Z"
546,"6","Very safe","2024-02-23T12:38:55.798968Z",44311,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame12600.jpg",3.802,"2024-02-23T12:38:55.798993Z"
547,"6","Unsafe","2024-02-23T12:38:58.881398Z",44312,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame13050.jpg",2.653,"2024-02-23T12:38:58.881427Z"
548,"6","Safe","2024-02-23T12:39:02.153095Z",44313,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame1350.jpg",2.901,"2024-02-23T12:39:02.153124Z"
549,"6","Very unsafe","2024-02-23T12:39:05.728118Z",44314,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame14100.jpg",3.147,"2024-02-23T12:39:05.728143Z"
550,"6","Safe","2024-02-23T12:39:08.857700Z",44315,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame14700.jpg",2.782,"2024-02-23T12:39:08.857731Z"
551,"6","","2024-02-23T12:39:17.100129Z",44316,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame14850.jpg",7.892,"2024-02-23T12:39:17.100157Z"
552,"6","Safe","2024-02-23T12:39:19.257092Z",44317,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame15150.jpg",1.803,"2024-02-23T12:39:19.257119Z"
553,"6","Very safe","2024-02-23T12:39:22.730739Z",44318,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame15750.jpg",3.009,"2024-02-23T12:39:22.730765Z"
554,"6","Safe","2024-02-23T12:39:26.900693Z",44319,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame16500.jpg",3.831,"2024-02-23T12:39:26.900722Z"
555,"6","Safe","2024-02-23T12:39:30.304008Z",44320,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame1800.jpg",3.028,"2024-02-23T12:39:30.304041Z"
556,"6","Safe","2024-02-23T12:39:32.459112Z",44321,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame2100.jpg",1.707,"2024-02-23T12:39:32.459145Z"
557,"6","Safe","2024-02-23T12:39:34.610400Z",44322,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame2700.jpg",1.814,"2024-02-23T12:39:34.610427Z"
558,"6","Safe","2024-02-23T12:39:36.568365Z",44323,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame2850.jpg",1.637,"2024-02-23T12:39:36.568400Z"
559,"6","Unsafe","2024-02-23T12:39:39.120457Z",44324,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame300.jpg",2.159,"2024-02-23T12:39:39.120481Z"
560,"6","Safe","2024-02-23T12:39:41.678587Z",44325,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame3150.jpg",2.168,"2024-02-23T12:39:41.678615Z"
561,"6","Safe","2024-02-23T12:39:43.775217Z",44326,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame3750.jpg",1.722,"2024-02-23T12:39:43.775242Z"
562,"6","Unsafe","2024-02-23T12:39:48.220446Z",44327,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame4200.jpg",3.97,"2024-02-23T12:39:48.220462Z"
563,"6","Unsafe","2024-02-23T12:39:51.304575Z",44328,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame4950.jpg",2.684,"2024-02-23T12:39:51.304606Z"
564,"6","Unsafe","2024-02-23T12:39:53.555117Z",44329,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame5250.jpg",1.823,"2024-02-23T12:39:53.555145Z"
565,"6","Unsafe","2024-02-23T12:39:57.243775Z",44330,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame6000.jpg",3.269,"2024-02-23T12:39:57.243797Z"
566,"6","Safe","2024-02-23T12:39:59.495648Z",44331,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame6600.jpg",1.878,"2024-02-23T12:39:59.495676Z"
567,"6","Safe","2024-02-23T12:40:03.383092Z",44332,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame7050.jpg",3.453,"2024-02-23T12:40:03.383113Z"
568,"6","Very safe","2024-02-23T12:40:06.140512Z",44333,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame7650.jpg",2.447,"2024-02-23T12:40:06.140543Z"
569,"6","Safe","2024-02-23T12:40:09.209641Z",44334,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame8400.jpg",2.5,"2024-02-23T12:40:09.209667Z"
570,"6","Safe","2024-02-23T12:40:11.784910Z",44335,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame9450.jpg",2.124,"2024-02-23T12:40:11.784935Z"
571,"6","Safe","2024-02-23T12:40:19.874834Z",44336,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030052_frame9900.jpg",7.698,"2024-02-23T12:40:19.874864Z"
572,"6","Unsafe","2024-02-23T12:40:24.485673Z",44337,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame10200.jpg",4.202,"2024-02-23T12:40:24.485699Z"
573,"6","Safe","2024-02-23T12:40:27.586754Z",44338,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame10950.jpg",2.743,"2024-02-23T12:40:27.586781Z"
574,"6","Safe","2024-02-23T12:40:30.520952Z",44339,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame11250.jpg",2.63,"2024-02-23T12:40:30.520976Z"
575,"6","Safe","2024-02-23T12:40:32.666822Z",44340,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame1200.jpg",1.735,"2024-02-23T12:40:32.666852Z"
576,"6","Unsafe","2024-02-23T12:40:37.278826Z",44341,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame12000.jpg",4.177,"2024-02-23T12:40:37.278852Z"
577,"6","Unsafe","2024-02-23T12:40:39.496264Z",44342,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame12600.jpg",1.875,"2024-02-23T12:40:39.496295Z"
578,"6","Safe","2024-02-23T12:40:44.457654Z",44343,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame1950.jpg",4.601,"2024-02-23T12:40:44.457687Z"
579,"6","Unsafe","2024-02-23T12:40:55.047148Z",44344,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame2250.jpg",10.262,"2024-02-23T12:40:55.047175Z"
580,"6","Unsafe","2024-02-23T12:40:57.351550Z",44345,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame300.jpg",1.955,"2024-02-23T12:40:57.351577Z"
581,"6","Safe","2024-02-23T12:40:59.371134Z",44346,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame3000.jpg",1.688,"2024-02-23T12:40:59.371159Z"
582,"6","Safe","2024-02-23T12:41:01.757670Z",44347,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame3600.jpg",2.039,"2024-02-23T12:41:01.757695Z"
583,"6","Very safe","2024-02-23T12:41:04.218365Z",44348,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame4350.jpg",2.07,"2024-02-23T12:41:04.218392Z"
584,"6","Unsafe","2024-02-23T12:41:06.565684Z",44349,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame4800.jpg",2.026,"2024-02-23T12:41:06.565714Z"
585,"6","Safe","2024-02-23T12:41:09.233185Z",44350,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame5100.jpg",1.955,"2024-02-23T12:41:09.233212Z"
586,"6","Safe","2024-02-23T12:41:11.480875Z",44351,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame5700.jpg",1.906,"2024-02-23T12:41:11.480903Z"
587,"6","Very unsafe","2024-02-23T12:41:15.275125Z",44352,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame5850.jpg",3.432,"2024-02-23T12:41:15.275149Z"
588,"6","Very unsafe","2024-02-23T12:41:17.432108Z",44353,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame6150.jpg",1.776,"2024-02-23T12:41:17.432134Z"
589,"6","Very unsafe","2024-02-23T12:41:20.585624Z",44354,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame6750.jpg",2.804,"2024-02-23T12:41:20.585654Z"
590,"6","Safe","2024-02-23T12:41:26.231654Z",44355,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame7500.jpg",5.282,"2024-02-23T12:41:26.231679Z"
591,"6","Very safe","2024-02-23T12:41:29.295096Z",44356,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame8550.jpg",2.626,"2024-02-23T12:41:29.295124Z"
592,"6","Very safe","2024-02-23T12:41:31.964475Z",44357,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030054_frame9300.jpg",2.318,"2024-02-23T12:41:31.964502Z"
593,"6","Unsafe","2024-02-23T12:41:35.752964Z",44358,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame10200.jpg",3.351,"2024-02-23T12:41:35.752991Z"
594,"6","Safe","2024-02-23T12:41:38.314786Z",44359,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame10950.jpg",2.108,"2024-02-23T12:41:38.314812Z"
595,"6","Safe","2024-02-23T12:41:40.664920Z",44360,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame11250.jpg",1.91,"2024-02-23T12:41:40.664947Z"
596,"6","Unsafe","2024-02-23T12:41:43.942766Z",44361,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame12000.jpg",2.83,"2024-02-23T12:41:43.942789Z"
597,"6","Unsafe","2024-02-23T12:41:47.077698Z",44362,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame12600.jpg",2.824,"2024-02-23T12:41:47.077726Z"
598,"6","Unsafe","2024-02-23T12:41:49.559920Z",44363,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame13050.jpg",2.101,"2024-02-23T12:41:49.559957Z"
599,"6","Safe","2024-02-23T12:41:52.026327Z",44364,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame1350.jpg",2.056,"2024-02-23T12:41:52.026346Z"
600,"6","Safe","2024-02-23T12:41:58.791140Z",44365,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame13650.jpg",6.382,"2024-02-23T12:41:58.791164Z"
601,"6","Safe","2024-02-23T12:42:14.744648Z",44366,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame14100.jpg",15.651,"2024-02-23T12:42:14.744673Z"
602,"6","Very safe","2024-02-23T12:42:19.371523Z",44367,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame14700.jpg",4.277,"2024-02-23T12:42:19.371555Z"
603,"6","Very safe","2024-02-23T12:42:21.036799Z",44368,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame14850.jpg",1.314,"2024-02-23T12:42:21.036827Z"
604,"6","Unsafe","2024-02-23T12:42:24.091162Z",44369,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame15150.jpg",2.712,"2024-02-23T12:42:24.091187Z"
605,"6","Unsafe","2024-02-23T12:42:28.795203Z",44370,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame15750.jpg",4.305,"2024-02-23T12:42:28.795228Z"
606,"6","Safe","2024-02-23T12:42:33.435308Z",44371,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame16500.jpg",4.332,"2024-02-23T12:42:33.435334Z"
607,"6","Safe","2024-02-23T12:42:35.347994Z",44372,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame17550.jpg",1.569,"2024-02-23T12:42:35.348022Z"
608,"6","Very safe","2024-02-23T12:42:37.822814Z",44373,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame1800.jpg",2.174,"2024-02-23T12:42:37.822841Z"
609,"6","Unsafe","2024-02-23T12:42:40.458213Z",44374,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame18300.jpg",2.242,"2024-02-23T12:42:40.458231Z"
610,"6","Safe","2024-02-23T12:42:43.948026Z",44375,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame19350.jpg",3.032,"2024-02-23T12:42:43.948055Z"
611,"6","Safe","2024-02-23T12:42:46.510564Z",44376,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame19800.jpg",2.235,"2024-02-23T12:42:46.510594Z"
612,"6","Very safe","2024-02-23T12:42:51.366439Z",44377,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame20100.jpg",4.537,"2024-02-23T12:42:51.366466Z"
613,"6","Very safe","2024-02-23T12:42:53.268029Z",44378,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame20700.jpg",1.486,"2024-02-23T12:42:53.268058Z"
614,"6","Very safe","2024-02-23T12:42:56.140990Z",44379,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame20850.jpg",2.48,"2024-02-23T12:42:56.141012Z"
615,"6","Safe","2024-02-23T12:43:01.922170Z",44380,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame2100.jpg",5.338,"2024-02-23T12:43:01.922196Z"
616,"6","Very safe","2024-02-23T12:43:04.589641Z",44381,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame21150.jpg",2.239,"2024-02-23T12:43:04.589672Z"
617,"6","Safe","2024-02-23T12:43:08.113571Z",44382,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame2700.jpg",3.066,"2024-02-23T12:43:08.113599Z"
618,"6","Safe","2024-02-23T12:43:09.853642Z",44383,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame2850.jpg",4.531000000000001,"2024-02-23T12:43:15.196155Z"
619,"6","Very safe","2024-02-23T12:43:22.349196Z",44384,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame300.jpg",3.757,"2024-02-23T12:43:22.349221Z"
620,"6","Safe","2024-02-23T12:43:25.863371Z",44385,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame3150.jpg",3.153,"2024-02-23T12:43:25.863397Z"
621,"6","Unsafe","2024-02-23T12:43:29.108373Z",44386,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame3750.jpg",2.852,"2024-02-23T12:43:29.108402Z"
622,"6","Unsafe","2024-02-23T12:43:33.514394Z",44387,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame4200.jpg",4.018,"2024-02-23T12:43:33.514423Z"
623,"6","Safe","2024-02-23T12:43:36.378142Z",44388,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame4950.jpg",2.439,"2024-02-23T12:43:36.378168Z"
624,"6","Safe","2024-02-23T12:43:38.938382Z",44389,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame5250.jpg",2.163,"2024-02-23T12:43:38.938404Z"
625,"6","Safe","2024-02-23T12:43:41.910109Z",44390,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame6000.jpg",2.4,"2024-02-23T12:43:41.910138Z"
626,"6","Safe","2024-02-23T12:43:45.185453Z",44391,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame6600.jpg",2.84,"2024-02-23T12:43:45.185480Z"
627,"6","Unsafe","2024-02-23T12:43:47.439614Z",44392,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame7050.jpg",1.888,"2024-02-23T12:43:47.439634Z"
628,"6","Safe","2024-02-23T12:43:49.689711Z",44393,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame7650.jpg",1.885,"2024-02-23T12:43:49.689737Z"
629,"6","Safe","2024-02-23T12:43:51.946353Z",44394,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame8400.jpg",1.875,"2024-02-23T12:43:51.946378Z"
630,"6","Very unsafe","2024-02-23T12:43:54.869779Z",44395,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame9450.jpg",2.643,"2024-02-23T12:43:54.869805Z"
631,"6","Unsafe","2024-02-23T12:43:57.400440Z",44396,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030055_frame9900.jpg",2.22,"2024-02-23T12:43:57.400469Z"
632,"6","Very safe","2024-02-23T12:43:59.725734Z",44397,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame10050.jpg",1.962,"2024-02-23T12:43:59.725762Z"
633,"6","Safe","2024-02-23T12:44:03.004059Z",44398,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame10650.jpg",2.916,"2024-02-23T12:44:03.004085Z"
634,"6","Safe","2024-02-23T12:44:05.153918Z",44399,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame11400.jpg",1.819,"2024-02-23T12:44:05.153947Z"
635,"6","Safe","2024-02-23T12:44:07.680003Z",44400,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame1200.jpg",4.6259999999999994,"2024-02-23T12:44:13.355941Z"
636,"6","Safe","2024-02-23T12:46:57.386540Z",44401,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame12450.jpg",6.006,"2024-02-23T12:46:57.386566Z"
637,"6","Safe","2024-02-23T12:47:03.741506Z",44402,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame12900.jpg",5.99,"2024-02-23T12:47:03.741533Z"
638,"6","Safe","2024-02-23T12:47:06.401970Z",44403,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame13200.jpg",2.262,"2024-02-23T12:47:06.402001Z"
639,"6","Safe","2024-02-23T12:47:09.876483Z",44404,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame13950.jpg",3.141,"2024-02-23T12:47:09.876510Z"
640,"6","Very safe","2024-02-23T12:47:12.034436Z",44405,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame14550.jpg",1.806,"2024-02-23T12:47:12.034458Z"
641,"6","Very safe","2024-02-23T12:47:15.410246Z",44406,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame15300.jpg",3.017,"2024-02-23T12:47:15.410276Z"
642,"6","Very safe","2024-02-23T12:47:17.461231Z",44407,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame16350.jpg",4.251,"2024-02-23T12:47:22.080879Z"
643,"6","Very safe","2024-02-23T12:47:25.647140Z",44408,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame16800.jpg",1.763,"2024-02-23T12:47:25.647165Z"
644,"6","Very safe","2024-02-23T12:47:29.334390Z",44409,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame17100.jpg",3.306,"2024-02-23T12:47:29.334415Z"
645,"6","Very safe","2024-02-23T12:47:33.232215Z",44410,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame17700.jpg",3.49,"2024-02-23T12:47:33.232244Z"
646,"6","Safe","2024-02-23T12:47:36.766999Z",44411,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame17850.jpg",3.182,"2024-02-23T12:47:36.767025Z"
647,"6","Safe","2024-02-23T12:47:39.275733Z",44412,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame18150.jpg",2.151,"2024-02-23T12:47:39.275755Z"
648,"6","Safe","2024-02-23T12:47:42.345302Z",44413,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame18750.jpg",2.742,"2024-02-23T12:47:42.345327Z"
649,"6","Unsafe","2024-02-23T12:47:44.878812Z",44414,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame1950.jpg",2.236,"2024-02-23T12:47:44.878835Z"
650,"6","Safe","2024-02-23T12:47:52.137144Z",44415,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame19500.jpg",6.957,"2024-02-23T12:47:52.137168Z"
651,"6","Safe","2024-02-23T12:47:55.966594Z",44416,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame20550.jpg",3.509,"2024-02-23T12:47:55.966621Z"
652,"6","Unsafe","2024-02-23T12:47:58.524364Z",44417,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame2250.jpg",2.164,"2024-02-23T12:47:58.524390Z"
653,"6","Unsafe","2024-02-23T12:48:10.249558Z",44418,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame3000.jpg",11.423,"2024-02-23T12:48:10.249592Z"
654,"6","Safe","2024-02-23T12:48:14.489656Z",44419,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame3600.jpg",3.861,"2024-02-23T12:48:14.489690Z"
655,"6","Safe","2024-02-23T12:48:17.472767Z",44420,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame4350.jpg",2.549,"2024-02-23T12:48:17.472796Z"
656,"6","Safe","2024-02-23T12:48:19.415300Z",44421,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame4800.jpg",1.524,"2024-02-23T12:48:19.415326Z"
657,"6","Very safe","2024-02-23T12:48:23.099766Z",44422,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame5100.jpg",3.318,"2024-02-23T12:48:23.099792Z"
658,"6","Safe","2024-02-23T12:48:26.370557Z",44423,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame5700.jpg",2.856,"2024-02-23T12:48:26.370585Z"
659,"6","Safe","2024-02-23T12:48:28.323738Z",44424,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame5850.jpg",1.58,"2024-02-23T12:48:28.323766Z"
660,"6","Very safe","2024-02-23T12:48:31.201793Z",44425,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame600.jpg",2.429,"2024-02-23T12:48:31.201816Z"
661,"6","Very safe","2024-02-23T12:48:33.558505Z",44426,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame6150.jpg",2.03,"2024-02-23T12:48:33.558531Z"
662,"6","Very safe","2024-02-23T12:48:36.462476Z",44427,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame6750.jpg",2.6,"2024-02-23T12:48:36.462503Z"
663,"6","Unsafe","2024-02-23T12:48:38.782835Z",44428,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame7500.jpg",1.98,"2024-02-23T12:48:38.782858Z"
664,"6","Safe","2024-02-23T12:48:41.120377Z",44429,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame8550.jpg",1.964,"2024-02-23T12:48:41.120410Z"
665,"6","Very safe","2024-02-23T12:48:42.965019Z",44430,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040049_frame9300.jpg",1.51,"2024-02-23T12:48:42.965045Z"
666,"6","Safe","2024-02-23T12:48:46.453678Z",44431,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame10350.jpg",3.103,"2024-02-23T12:48:46.453704Z"
667,"6","Unsafe","2024-02-23T12:48:49.824996Z",44432,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame1050.jpg",2.975,"2024-02-23T12:48:49.825022Z"
668,"6","Safe","2024-02-23T12:48:52.280724Z",44433,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame10800.jpg",2.106,"2024-02-23T12:48:52.280754Z"
669,"6","Safe","2024-02-23T12:48:55.262572Z",44434,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame11100.jpg",2.551,"2024-02-23T12:48:55.262600Z"
670,"6","Safe","2024-02-23T12:48:58.419819Z",44435,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame11700.jpg",2.759,"2024-02-23T12:48:58.419838Z"
671,"6","Safe","2024-02-23T12:49:00.990821Z",44436,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame11850.jpg",2.108,"2024-02-23T12:49:00.990848Z"
672,"6","","2024-02-23T12:49:04.059202Z",44437,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame12150.jpg",2.615,"2024-02-23T12:49:04.059222Z"
673,"6","Safe","2024-02-23T12:49:08.830028Z",44438,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame12750.jpg",4.455,"2024-02-23T12:49:08.830054Z"
674,"6","Very unsafe","2024-02-23T12:49:11.838451Z",44439,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame13500.jpg",2.672,"2024-02-23T12:49:11.838474Z"
675,"6","Very unsafe","2024-02-23T12:49:14.199999Z",44440,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX040051_frame14250.jpg",1.894,"2024-02-23T12:49:14.200024Z"
